FISCAL_YR,FISCAL_MTH,DEPT_NAME,DIV_NAME,MERCHANT,CAT_DESC,TRANS_DT,AMT,DayOfWeek,isWeekday
2021,7,DEPT_OF_EDUCATION,OTHER_ITEMS,BUCKHORN_INC,DURABLE_GOODS_NOT_ELSEWHERE_CLASSIFIED,2021-01-09 00:00:00,1652.52,Saturday,0
2021,7,DEPT_OF_EDUCATION,OTHER_ITEMS,SQ_*DECA_INC.,ORGANIZATIONS_MEMBERSHIP-NOT_ELSEWHERE_CLASSIFIED,2021-01-04 00:00:00,700.0,Monday,1
2021,7,DEPT_OF_EDUCATION,OTHER_ITEMS,PANERA_BREAD_#203810,EATING_PLACES_RESTAURANTS,2021-01-09 00:00:00,49.0,Saturday,0
2021,7,DEPT_OF_EDUCATION,OTHER_ITEMS,CAPRIOTTI'S_SANDWI,FAST_FOOD_RESTAURANTS,2021-01-22 00:00:00,97.97,Friday,1
2021,7,DEPT_OF_EDUCATION,EDUCATION_BLOCK_GRANTS,EIG*CONSTANTCONTACT.COM,DIRECT_MARKETING-CONTINUITY-SUBSCRIPTION_MERCHANTS,2021-01-20 00:00:00,2495.5,Wednesday,1
2021,7,DEPT_OF_EDUCATION,EDUCATION_BLOCK_GRANTS,VZWRLSS*IVR_VB,TELECOM_INCL_PREPAID-RECURRING_PHONE_SVCS,2021-01-17 00:00:00,576.32,Sunday,0
2021,7,DEPT_OF_EDUCATION,EDUCATION_BLOCK_GRANTS,TC_*STATIONERY_HOUSE,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2021-01-21 00:00:00,127.28,Thursday,1
2021,7,DEPT_OF_EDUCATION,EDUCATION_BLOCK_GRANTS,BARNES_AND_NOBLE_2366,BOOK_STORES,2021-01-03 00:00:00,29.95,Sunday,0
2021,7,DEPT_OF_EDUCATION,EDUCATION_BLOCK_GRANTS,USPS_PO_0917600901,POSTAL_SERVICES-GOVERNMENT_ONLY,2021-01-10 00:00:00,6.7,Sunday,0
2021,7,DEPT_OF_EDUCATION,EDUCATION_BLOCK_GRANTS,USPS_PO_0917600901,POSTAL_SERVICES-GOVERNMENT_ONLY,2021-01-09 00:00:00,6.7,Saturday,0
2021,7,DEPT_OF_EDUCATION,EDUCATION_BLOCK_GRANTS,FASTENAL_COMPANY01,HARDWARE_STORES,2021-01-16 00:00:00,663.94,Saturday,0
2021,7,DEPT_OF_EDUCATION,EDUCATION_BLOCK_GRANTS,TC_*STATIONERY_HOUSE,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2021-01-15 00:00:00,31.82,Friday,1
2021,7,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,AMAZON.COM,BOOK_STORES,2021-01-20 00:00:00,-1.19,Wednesday,1
2021,7,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,AMAZON.COM,BOOK_STORES,2021-01-25 00:00:00,-4.64,Monday,1
2021,7,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,BISTRO_BIS,EATING_PLACES_RESTAURANTS,2021-01-27 00:00:00,45.5,Wednesday,1
2021,7,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,WPA_CUSTOM_HOUSE,AUTOMOBILE_PARKING_LOTS_AND_GARAGES,2021-01-18 00:00:00,7.0,Monday,1
2021,7,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,WB_MASON,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2021-01-03 00:00:00,603.0,Sunday,0
2021,7,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,STAPLS0171555041000001,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2021-01-05 00:00:00,137.23,Tuesday,1
2021,7,DEPT_OF_EDUCATION,SPECIAL_NEEDS_PROGRAMS,STAPLS0171504712000001,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2021-01-04 00:00:00,233.52,Monday,1
2021,7,DEPT_OF_EDUCATION,ADVISORY_COUNCIL,COMCAST,CABLE_SATELLITE_OTHER_PAY_TELEVISION_RADIO_SVCS,2021-01-28 00:00:00,117.24,Thursday,1
2021,7,DEPT_OF_EDUCATION,ADVISORY_COUNCIL,COMCAST,CABLE_SATELLITE_OTHER_PAY_TELEVISION_RADIO_SVCS,2020-12-28 00:00:00,115.2,Monday,1
2021,8,DEPT_OF_EDUCATION,ACADEMIC_SUPPORT,RESIDENCE_INN_CAPITOL,LODGING,2021-02-14 00:00:00,416.12,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,MARRIOTT_HOTEL,LODGING,2021-01-31 00:00:00,22.96,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,SQ_*CURRY_IN_HURRY,EATING_PLACES_RESTAURANTS,2021-02-02 00:00:00,10.03,Tuesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,0893_ECONOPARK_EXPRESS,AUTOMOBILE_PARKING_LOTS_AND_GARAGES,2021-02-03 00:00:00,50.7,Wednesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,LYFT_*RIDE_SUN_8AM,TRAVEL,2021-02-03 00:00:00,35.77,Wednesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,MARRIOTT_HOTEL,LODGING,2021-02-05 00:00:00,5.0,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,LIAISON_CAPITAL_HILL,LODGING,2021-01-31 00:00:00,38.05,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,ACT*2019_INCLUSION_CON,BUSINESS_SERVICES-NOT_ELSEWHERE_CLASSIFIED,2021-02-14 00:00:00,50.0,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,WESTIN_WESTIN_HOTELS,LODGING,2021-02-04 00:00:00,1105.65,Thursday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,UNITED_0167282284039,AIRLINE,2021-02-13 00:00:00,298.6,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMERICAN_AIR0010280620787,AIRLINE,2021-02-03 00:00:00,30.0,Wednesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMTRAK_.COM_0280652075811,TRAVEL,2021-01-28 00:00:00,78.0,Thursday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,MDW_HOME_RUN_INN,EATING_PLACES_RESTAURANTS,2021-02-03 00:00:00,21.81,Wednesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,PARADIES_#9352_MCI,NEWS_DEALERS_AND_NEWSSTANDS,2021-02-03 00:00:00,9.29,Wednesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,GRAND_HYATT_WSHNGTN_F_AND_B,EATING_PLACES_RESTAURANTS,2021-02-21 00:00:00,26.0,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,YARD_HOUSE_0108359,EATING_PLACES_RESTAURANTS,2021-01-30 00:00:00,27.0,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,ASSOC_SUPERV_AND_CURR,DIRECT_MARKETING-CATALOG_MERCHANTS,2021-01-31 00:00:00,122.49,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,VISTAPR*VISTAPRINT.COM,MISCELLANEOUS_PUBLISHING_AND_PRINTING,2021-02-06 00:00:00,294.0,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,Q_39,EATING_PLACES_RESTAURANTS,2021-01-30 00:00:00,16.89,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMERICAN_AIR0010280258097,AIRLINE,2021-01-29 00:00:00,30.0,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,SUPERSHUTTLE_EXECUCARKCI,TRANSPORTATION_SERVICES_NOT_ELSEWHERE_CLASSIFIED,2021-01-30 00:00:00,40.58,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,PHILLIP'S_SEAFOOD_CLT,EATING_PLACES_RESTAURANTS,2021-01-29 00:00:00,21.64,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,UBER,TRAVEL,2021-01-30 00:00:00,28.68,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMTRAK_.COM_0520667002288,TRAVEL,2021-02-21 00:00:00,17.0,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,WAL-MART_#2419,DISCOUNT_STORES,2021-02-06 00:00:00,60.12,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,DOLLAR_TREE,VARIETY_STORES,2021-02-06 00:00:00,30.0,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,WESTIN_KANSAS_CITY_DINING,EATING_PLACES_RESTAURANTS,2021-01-30 00:00:00,4.0,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,UNFORKED_CROWN_CENTER,EATING_PLACES_RESTAURANTS,2021-01-31 00:00:00,13.0,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,HARVEY'S,EATING_PLACES_RESTAURANTS,2021-01-30 00:00:00,13.04,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,Q_39,EATING_PLACES_RESTAURANTS,2021-01-30 00:00:00,45.0,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,YARD_HOUSE_0108359,EATING_PLACES_RESTAURANTS,2021-01-30 00:00:00,38.39,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,Q_39,EATING_PLACES_RESTAURANTS,2021-01-30 00:00:00,30.55,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,WESTIN_KANSAS_CITY_DINING,EATING_PLACES_RESTAURANTS,2021-01-30 00:00:00,9.63,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,CHAMPION_TROPHIES_INC,DURABLE_GOODS_NOT_ELSEWHERE_CLASSIFIED,2021-02-12 00:00:00,647.4,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,ASSOC_SUPERV_AND_CURR,DIRECT_MARKETING-CATALOG_MERCHANTS,2021-01-31 00:00:00,11.0,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,DATA_RECOGNITION_CORPORAT,BUSINESS_SERVICES-NOT_ELSEWHERE_CLASSIFIED,2021-02-07 00:00:00,500.5,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,THE_PAIGE_COMPANY,MISCELLANEOUS_AND_SPECIALTY_RETAIL_STORES,2021-02-18 00:00:00,206.2,Thursday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,Q_39,EATING_PLACES_RESTAURANTS,2021-02-01 00:00:00,27.89,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,ARAMARK_KANSAS_CITY_CONV,FAST_FOOD_RESTAURANTS,2021-01-31 00:00:00,7.0,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,STARBUCKS_PS_B_MCI,FAST_FOOD_RESTAURANTS,2021-02-02 00:00:00,10.71,Tuesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,PPA_PHL_AIRPORT,AUTOMOBILE_PARKING_LOTS_AND_GARAGES,2021-02-02 00:00:00,55.0,Tuesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,UBER,TRAVEL,2021-02-02 00:00:00,-9.68,Tuesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,SOUTHWES_5262436940870,AIRLINE,2021-02-07 00:00:00,287.96,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMERICAN_AIR0012339103648,AIRLINE,2021-02-24 00:00:00,286.6,Wednesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,UBER,TRAVEL,2021-02-02 00:00:00,33.39,Tuesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,GIFTSHOPWESTININDIANAPOLI,GIFT_CARD_NOVELTY_AND_SOUVENIR_SHOPS,2021-01-31 00:00:00,14.6,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,MARRIOTT_FIRE_AND_SAGE,LODGING,2021-02-20 00:00:00,28.2,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,JACK_STACK_BBQ_FH,EATING_PLACES_RESTAURANTS,2021-01-29 00:00:00,27.64,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,MARRIOTT_HOTEL,LODGING,2021-02-26 00:00:00,-5.0,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,FARMERS_FISHERS_BAKERS,EATING_PLACES_RESTAURANTS,2021-02-19 00:00:00,25.0,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,Q_39,EATING_PLACES_RESTAURANTS,2021-01-30 00:00:00,23.6,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,SQ_*WEST_WING_CAFE,EATING_PLACES_RESTAURANTS,2021-01-29 00:00:00,12.29,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,KANSAS_CITY_TAXI,TRANSPORTATION_SERVICES_NOT_ELSEWHERE_CLASSIFIED,2021-01-29 00:00:00,60.04,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,PAYPAL_*FANTINEACAD,SCHOOLS_ELEMENTARY_AND_SECONDARY,2021-02-26 00:00:00,150.0,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,CHICK_FIL_A,FAST_FOOD_RESTAURANTS,2021-01-29 00:00:00,5.71,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,HYATT_REGENCY_WASHINGTON,LODGING,2021-01-28 00:00:00,274.73,Thursday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,HYATT_REGENCY_WASHINGTON,LODGING,2021-01-29 00:00:00,-62.0,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,UBER_TRIP_FH6MC,TRAVEL,2021-01-29 00:00:00,6.77,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMERICAN_TAP_ROOM,EATING_PLACES_RESTAURANTS,2021-01-29 00:00:00,13.7,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMERICAN_AIR0010280255150,AIRLINE,2021-01-29 00:00:00,30.0,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,JW_MARRIOTT_INDY_FB,EATING_PLACES_RESTAURANTS,2021-01-29 00:00:00,24.89,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,YARD_HOUSE_0108359,EATING_PLACES_RESTAURANTS,2021-01-30 00:00:00,20.21,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMERICAN_AIR0017245115998,AIRLINE,2021-01-30 00:00:00,356.6,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,VISTAPR*VISTAPRINT.COM,MISCELLANEOUS_PUBLISHING_AND_PRINTING,2021-01-31 00:00:00,980.0,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,HYATT_REGENCY_WASHINGTON,LODGING,2021-01-28 00:00:00,62.0,Thursday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,PAT'S_PIZZERIA,EATING_PLACES_RESTAURANTS,2021-02-19 00:00:00,54.98,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,HOLIDAY_INN_CAPITOL,LODGING,2021-02-22 00:00:00,20.55,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMERICAN_AIR0017245115963,AIRLINE,2021-01-30 00:00:00,356.6,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,GIFTSHOPWESTININDIANAPOLI,GIFT_CARD_NOVELTY_AND_SOUVENIR_SHOPS,2021-01-30 00:00:00,14.6,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,KENT-SUSSEX_INDUSTRIES_IN,ORGANIZATIONS_CHARITABLE_AND_SOCIAL_SERVICES,2021-02-26 00:00:00,241.8,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,STAPLS0172185730000004,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2021-01-30 00:00:00,152.4,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,STAPLS0172190300000001,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2021-01-30 00:00:00,95.92,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,STAPLS0172185730000001,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2021-01-30 00:00:00,39.63,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,MARRIOTT_HOTEL,LODGING,2021-01-30 00:00:00,12.11,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,UBER,TRAVEL,2021-01-31 00:00:00,9.68,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,BRGR_KITCHEN_AND_BAR-POWE,EATING_PLACES_RESTAURANTS,2021-01-31 00:00:00,15.91,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,HOLIDAY_INN_CAPITOL,LODGING,2021-02-22 00:00:00,559.82,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,HOLIDAY_INN_CAPITOL,LODGING,2021-02-21 00:00:00,20.55,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,BIRCH_AND_BARLEY/CHURCHKEY,EATING_PLACES_RESTAURANTS,2021-02-21 00:00:00,48.4,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,HOLIDAY_INN_CAPITOL,LODGING,2021-02-20 00:00:00,20.63,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,HOLIDAY_INN_CAPITOL,LODGING,2021-02-20 00:00:00,35.33,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,MISSION_BBQ_DOVER,EATING_PLACES_RESTAURANTS,2021-02-12 00:00:00,64.45,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,GRAINGER,INDUSTRIAL_SUPPLIES_NOT_ELSEWHERE_CLASSIFIED,2021-02-15 00:00:00,123.9,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,CACFP.ORG,ORGANIZATIONS_MEMBERSHIP-NOT_ELSEWHERE_CLASSIFIED,2021-02-07 00:00:00,300.0,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,CACFP.ORG,ORGANIZATIONS_MEMBERSHIP-NOT_ELSEWHERE_CLASSIFIED,2021-02-07 00:00:00,300.0,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,LRP_PUBLICATIONS,BUSINESS_SERVICES-NOT_ELSEWHERE_CLASSIFIED,2021-02-07 00:00:00,1370.0,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,W_ATL_MIDTOWN_DINING,EATING_PLACES_RESTAURANTS,2021-02-06 00:00:00,46.12,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMTRAK_.COM_0460623054448,TRAVEL,2021-02-15 00:00:00,110.0,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,CHAMPION_TROPHIES_INC,DURABLE_GOODS_NOT_ELSEWHERE_CLASSIFIED,2021-02-12 00:00:00,2137.5,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,PARTY_CITY_852,MISCELLANEOUS_AND_SPECIALTY_RETAIL_STORES,2021-02-06 00:00:00,9.95,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,VISTAPR*VISTAPRINT.COM,MISCELLANEOUS_PUBLISHING_AND_PRINTING,2021-01-31 00:00:00,12.99,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,VISTAPR*VISTAPRINT.COM,MISCELLANEOUS_PUBLISHING_AND_PRINTING,2021-02-06 00:00:00,12.99,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,LA_CARNITA,EATING_PLACES_RESTAURANTS,2021-02-05 00:00:00,16.75,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,YARD_HOUSE_0108359,EATING_PLACES_RESTAURANTS,2021-01-30 00:00:00,23.0,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,32753_-_BWI_LONG_TERM_B,AUTOMOBILE_PARKING_LOTS_AND_GARAGES,2021-02-02 00:00:00,34.0,Tuesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,EINSTEIN_BROS_BAGELS3042,EATING_PLACES_RESTAURANTS,2021-02-01 00:00:00,9.02,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,BRGR_KITCHEN_AND_BAR-POWE,EATING_PLACES_RESTAURANTS,2021-02-01 00:00:00,14.92,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,VISTAPR*VISTAPRINT.COM,MISCELLANEOUS_PUBLISHING_AND_PRINTING,2021-01-31 00:00:00,980.0,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMERICAN_AIR0017245115910,AIRLINE,2021-01-30 00:00:00,356.6,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,STAPLS0172185730000003,STATIONERY-OFFICE_SUPPLIES-PRINTING_WRITING_PAP,2021-02-08 00:00:00,225.25,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,HOLIDAY_INN_CAPITOL,LODGING,2021-02-22 00:00:00,120.0,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,FOOD_LION_#1385,GROCERY_STORES_SUPERMARKETS,2021-02-19 00:00:00,10.97,Friday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,HARVEY'S,EATING_PLACES_RESTAURANTS,2021-01-30 00:00:00,13.04,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,HILTON_GARDEN_INN,LODGING,2021-01-25 00:00:00,-5.0,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,WESTIN_KANSAS_CITY_DINING,EATING_PLACES_RESTAURANTS,2021-02-01 00:00:00,7.38,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,WESTIN_KANSAS_CITY_DINING,EATING_PLACES_RESTAURANTS,2021-01-31 00:00:00,15.39,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,BRISTOL_#162,EATING_PLACES_RESTAURANTS,2021-02-01 00:00:00,47.5,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,KANSAS_CITY_TAXI,TRANSPORTATION_SERVICES_NOT_ELSEWHERE_CLASSIFIED,2021-02-02 00:00:00,42.61,Tuesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,ARAMARK_KANSAS_CITY_CONV,FAST_FOOD_RESTAURANTS,2021-01-31 00:00:00,6.5,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,ARAMARK_KANSAS_CITY_CONV,FAST_FOOD_RESTAURANTS,2021-02-01 00:00:00,12.5,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,50393_-_THE_LIAISON_HOTEL,AUTOMOBILE_PARKING_LOTS_AND_GARAGES,2021-01-31 00:00:00,200.0,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,LIAISON_CAPITAL_HILL,LODGING,2021-01-31 00:00:00,11.7,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMERICAN_AIR0017248337600,AIRLINE,2021-02-08 00:00:00,346.6,Monday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,STRATEGIC_FACTORY,MISCELLANEOUS_PUBLISHING_AND_PRINTING,2021-02-11 00:00:00,293.67,Thursday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,SAMSCLUB_#6330,WHOLESALE_CLUBS,2021-02-24 00:00:00,89.8,Wednesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,E_GROUP_WEBSTORES_703_476,DURABLE_GOODS_NOT_ELSEWHERE_CLASSIFIED,2021-02-07 00:00:00,10.03,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,ARAMARK_KANSAS_CITY_CONV,FAST_FOOD_RESTAURANTS,2021-02-02 00:00:00,12.5,Tuesday,1
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMERICAN_AIR0012338478504,AIRLINE,2021-02-21 00:00:00,521.6,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,AMERICAN_AIR0012335695014,AIRLINE,2021-02-07 00:00:00,308.59,Sunday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,SILVER_SPOON_CAFE,EATING_PLACES_RESTAURANTS,2021-01-30 00:00:00,10.87,Saturday,0
2021,8,DEPT_OF_EDUCATION,OFFICE_OF_THE_SECRETARY,E_GROUP_WEBSTORES_703_476,DURABLE_GOODS_NOT_ELSEWHERE_CLASSIFIED,2021-02-07 00:00:00,546.94,Sunday,0
